time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2,q_b1_m0,q_b1_m1,q_b1_m2,q_b2_m0,q_b2_m1,q_b2_m2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.0,0.0,0.5877852522924731,0.0,0.5877852522924731,0.5877852522924731,0.5877852522924731,0.0,0.0,0.5877852522924731,0.5877852522924731
0.06666666666666667,0.0,0.0,0.9510565162951535,0.0,0.9510565162951535,0.9510565162951535,0.9510565162951535,0.0,0.0,0.9510565162951535,0.9510565162951535
0.1,0.0,0.0,0.9510565162951536,0.0,0.9510565162951536,0.9510565162951536,0.9510565162951536,0.0,0.0,0.9510565162951536,0.9510565162951536
0.13333333333333333,0.0,0.0,0.5877852522924732,0.0,0.5877852522924732,0.5877852522924732,0.5877852522924732,0.0,0.0,0.5877852522924732,0.5877852522924732
0.16666666666666666,0.0,0.0,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,0.0,0.0,1.2246467991473532e-16,1.2246467991473532e-16
0.2,-0.0,0.0,-0.587785252292473,-0.0,-0.587785252292473,-0.587785252292473,-0.587785252292473,-0.0,-0.0,-0.587785252292473,-0.587785252292473
0.23333333333333334,-0.0,0.0,-0.9510565162951535,-0.0,-0.9510565162951535,-0.9510565162951535,-0.9510565162951535,-0.0,-0.0,-0.9510565162951535,-0.9510565162951535
0.26666666666666666,-0.0,0.0,-0.9510565162951536,-0.0,-0.9510565162951536,-0.9510565162951536,-0.9510565162951536,-0.0,-0.0,-0.9510565162951536,-0.9510565162951536
0.3,-0.0,0.0,-0.5877852522924734,-0.0,-0.5877852522924734,-0.5877852522924734,-0.5877852522924734,-0.0,-0.0,-0.5877852522924734,-0.5877852522924734
0.3333333333333333,-0.0,0.0,-2.4492935982947064e-16,-0.0,-2.4492935982947064e-16,-2.4492935982947064e-16,-2.4492935982947064e-16,-0.0,-0.0,-2.4492935982947064e-16,-2.4492935982947064e-16
0.36666666666666664,0.0,0.0,0.5877852522924722,0.0,0.5877852522924722,0.5877852522924722,0.5877852522924722,0.0,0.0,0.5877852522924722,0.5877852522924722
0.4,0.0,0.0,0.9510565162951535,0.0,0.9510565162951535,0.9510565162951535,0.9510565162951535,0.0,0.0,0.9510565162951535,0.9510565162951535
0.43333333333333335,0.0,0.0,0.9510565162951536,0.0,0.9510565162951536,0.9510565162951536,0.9510565162951536,0.0,0.0,0.9510565162951536,0.9510565162951536
0.4666666666666667,0.0,0.0,0.5877852522924734,0.0,0.5877852522924734,0.5877852522924734,0.5877852522924734,0.0,0.0,0.5877852522924734,0.5877852522924734
0.5,0.0,0.0,3.6739403974420594e-16,0.0,3.6739403974420594e-16,3.6739403974420594e-16,3.6739403974420594e-16,0.0,0.0,3.6739403974420594e-16,3.6739403974420594e-16
0.5333333333333333,-0.0,0.0,-0.5877852522924728,-0.0,-0.5877852522924728,-0.5877852522924728,-0.5877852522924728,-0.0,-0.0,-0.5877852522924728,-0.5877852522924728
0.5666666666666667,-0.0,0.0,-0.9510565162951534,-0.0,-0.9510565162951534,-0.9510565162951534,-0.9510565162951534,-0.0,-0.0,-0.9510565162951534,-0.9510565162951534
0.6,-0.0,0.0,-0.9510565162951538,-0.0,-0.9510565162951538,-0.9510565162951538,-0.9510565162951538,-0.0,-0.0,-0.9510565162951538,-0.9510565162951538
0.6333333333333333,-0.0,0.0,-0.5877852522924735,-0.0,-0.5877852522924735,-0.5877852522924735,-0.5877852522924735,-0.0,-0.0,-0.5877852522924735,-0.5877852522924735
0.6666666666666666,-0.0,0.0,-4.898587196589413e-16,-0.0,-4.898587196589413e-16,-4.898587196589413e-16,-4.898587196589413e-16,-0.0,-0.0,-4.898587196589413e-16,-4.898587196589413e-16
0.7,0.0,0.0,0.5877852522924727,0.0,0.5877852522924727,0.5877852522924727,0.5877852522924727,0.0,0.0,0.5877852522924727,0.5877852522924727
0.7333333333333333,0.0,0.0,0.9510565162951529,0.0,0.9510565162951529,0.9510565162951529,0.9510565162951529,0.0,0.0,0.9510565162951529,0.9510565162951529
